blkgrp,area_median_income,ht_rent
'511076110202',89826,50.24856
'511076110203',89826,56.406015
'511076110211',89826,51.41008375
'511076110212',89826,80.32079375
'511076110213',89826,68.69017125
'511076110214',89826,85.36752625
'511076110221',89826,70.78773375
'511076110222',89826,60.2087075
'511076110223',89826,83.54783875
'511076110231',89826,71.47646125
'511076110232',89826,69.89255125
'511076110233',89826,59.97376
'511076110241',89826,65.38011375
'511076110242',89826,86.11078875
'511076110251',89826,85.53762875
'511076110252',89826,59.1549975
'511076110253',89826,82.03913125
'511076111011',89826,62.2432625
'511076111012',89826,67.7526175
'511076111013',89826,59.479435
'511076111021',89826,63.453785
'511076111022',89826,65.39913875
'511076111023',89826,72.26744625
'511076112021',89826,71.15638375
'511076112022',89826,67.6335325
'511076112023',89826,83.515025
'511076112041',89826,58.37963875
'511076112042',89826,66.0859425
'511076112051',89826,58.5535675
'511076112052',89826,83.694935
'511076112061',89826,82.8889425
'511076112062',89826,58.03901
'511076112071',89826,73.64747125
'511076112072',89826,67.49706625
'511076112081',89826,83.8089575
'511076112082',89826,65.85914
'511076112091',89826,85.36679375
'511076112092',89826,71.66497125
'511076112093',89826,80.59647
'511076113001',89826,57.338185
'511076113002',89826,53.91229125
'511076114001',89826,55.43162875
'511076114002',89826,71.535425
'511076114003',89826,63.07077125
'511076115011',89826,59.23996875
'511076115012',89826,56.94889
'511076115021',89826,71.52101125
'511076115022',89826,52.53626
'511076115023',89826,53.48139125
'511076116011',89826,62.15335625
'511076116012',89826,61.67604875
'511076116021',89826,62.3356775
'511076116022',89826,52.46137875
'511076117001',89826,50.31784375
'511076117002',89826,72.54614125
'511076117003',89826,54.12129625
'511076118011',89826,84.5649675
'511076118012',89826,62.684775
'511076118021',89826,81.7184725
'511076118022',89826,83.891335
'511076118023',89826,81.14308625
'511076118024',89826,68.45084875
'511076118031',89826,82.019175
'511076118032',89826,81.311235
'511076118033',89826,69.2576475
'511076118041',89826,51.99966625
'511076118042',89826,50.94542875
'511076118043',89826,69.63389375
'511076118051',89826,73.2034925
'511076118052',89826,84.3526925
'511076118061',89826,86.82450375
'511076118062',89826,83.0597175
'511076118063',89826,64.9594
'511076119001',89826,65.88363375
'511076119002',89826,84.2347375
'511539001001',89826,71.04631
'511539001002',89826,59.28697875
'511539002011',89826,52.2669025
'511539002021',89826,60.49762375
'511539002022',89826,68.35163375
'511539002023',89826,69.4121175
'511539002031',89826,47.99180875
'511539002032',89826,50.42286625
'511539003001',89826,54.95665875
'511539003002',89826,52.58152625
'511539003003',89826,58.97601375
'511539003004',89826,43.47508875
'511539004031',89826,58.21553125
'511539004032',89826,51.99951125
'511539004033',89826,66.02435
'511539004034',89826,52.29290125
'511539004041',89826,59.11417375
'511539004042',89826,61.01816125
'511539004043',89826,56.41082375
'511539004071',89826,63.85643
'511539004072',89826,54.4943025
'511539004073',89826,57.02248875
'511539004074',89826,43.051765
'511539004081',89826,70.192395
'511539004082',89826,67.78328375
'511539004091',89826,62.50875
'511539004092',89826,62.86225875
'511539004093',89826,60.08275
'511539004101',89826,56.57376375
'511539004102',89826,52.36324125
'511539005011',89826,59.54392375
'511539005012',89826,53.80568875
'511539005013',89826,66.7724875
'511539005014',89826,60.04537375
'511539005021',89826,70.56576
'511539006001',89826,46.9798125
'511539006002',89826,57.43324375
'511539006003',89826,54.45909
'511539006004',89826,54.23461875
'511539007011',89826,55.20199875
'511539007012',89826,60.3039125
'511539007021',89826,65.56602875
'511539007022',89826,62.86287875
'511539007023',89826,62.99554625
'511539008011',89826,69.029715
'511539008012',89826,64.28955
'511539008021',89826,51.08900625
'511539008022',89826,59.61062375
'511539008023',89826,57.93935875
'511539009011',89826,53.4350675
'511539009012',89826,61.34499125
'511539009013',89826,50.4574925
'511539009014',89826,41.74660625
'511539009041',89826,71.54112625
'511539009042',89826,74.52797375
'511539009051',89826,54.803515
'511539009052',89826,68.2863975
'511539010011',89826,53.70577875
'511539010012',89826,48.82848625
'511539010013',89826,73.0673075
'511539010014',89826,68.85038875
'511539010051',89826,68.167195
'511539010052',89826,85.74584375
'511539010081',89826,55.6947725
'511539010082',89826,50.43020625
'511539010091',89826,73.8094775
'511539010092',89826,85.680055
'511539010093',89826,76.38114375
'511539010094',89826,72.78044125
'511539010101',89826,73.6465925
'511539010102',89826,71.5904425
'511539010111',89826,64.8223975
'511539010112',89826,74.39802625
'511539010121',89826,60.9494425
'511539011001',89826,57.24205
'511539011002',89826,67.514345
'511539011004',89826,60.3606175
'511539011005',89826,44.501105
'511539012031',89826,73.068425
'511539012032',89826,63.5863625
'511539012081',89826,69.719165
'511539012082',89826,65.094005
'511539012083',89826,74.8548875
'511539012091',89826,61.447005
'511539012092',89826,66.5382125
'511539012093',89826,58.85192
'511539012094',89826,75.70749
'511539012095',89826,54.708485
'511539012111',89826,68.4181675
'511539012112',89826,63.1619225
'511539012113',89826,63.681865
'511539012121',89826,63.0465525
'511539012122',89826,75.77077
'511539012123',89826,58.921175
'511539012191',89826,69.885885
'511539012192',89826,86.4832875
'511539012193',89826,86.41880125
'511539012194',89826,70.7632025
'511539012211',89826,57.97966375
'511539012212',89826,68.16407875
'511539012213',89826,58.1411975
'511539012221',89826,64.98016875
'511539012222',89826,67.6182075
'511539012231',89826,59.016005
'511539012232',89826,62.9575525
'511539012233',89826,56.366055
'511539012241',89826,66.53730625
'511539012242',89826,84.6513075
'511539012243',89826,85.426225
'511539012251',89826,72.06548875
'511539012252',89826,75.299465
'511539012261',89826,75.06469875
'511539012262',89826,73.50747625
'511539012263',89826,72.98084
'511539012271',89826,65.96969875
'511539012272',89826,76.58008625
'511539012273',89826,56.54076875
'511539012281',89826,65.88616875
'511539012282',89826,67.00297375
'511539012283',89826,71.74604
'511539012291',89826,76.6916675
'511539012292',89826,58.8763875
'511539012301',89826,56.95218375
'511539012302',89826,51.54302
'511539012303',89826,62.76401125
'511539012311',89826,76.8560375
'511539012312',89826,68.7026475
'511539012313',89826,55.46049875
'511539012321',89826,76.88642375
'511539012322',89826,62.1769225
'511539012331',89826,61.6718975
'511539012332',89826,76.86651
'511539012333',89826,86.567295
'511539012341',89826,86.24115125
'511539012342',89826,65.506215
'511539012351',89826,73.98708125
'511539012352',89826,80.80855875
'511539012361',89826,73.80984125
'511539012362',89826,70.3728375
'511539012371',89826,55.28198625
'511539012372',89826,81.9753325
'511539013031',89826,85.280775
'511539013032',89826,85.72672375
'511539013041',89826,62.04514875
'511539013042',89826,58.6414075
'511539013051',89826,86.95240375
'511539013052',89826,53.74448625
'511539013061',89826,68.53721125
'511539013062',89826,83.959635
'511539013063',89826,56.73213125
'511539014031',89826,54.23488625
'511539014032',89826,50.09879625
'511539014033',89826,52.37463375
'511539014071',89826,50.40317125
'511539014081',89826,58.670855
'511539014082',89826,48.1380175
'511539014083',89826,53.54931625
'511539014091',89826,59.51086125
'511539014092',89826,68.740135
'511539014101',89826,75.91109125
'511539014102',89826,73.3603525
'511539014103',89826,85.56642125
'511539014104',89826,69.09435375
'511539014111',89826,72.6841025
'511539014112',89826,86.3995075
'511539014113',89826,63.93047
'511539014121',89826,73.5018325
'511539014122',89826,86.102865
'511539014131',89826,75.02547375
'511539014132',89826,73.54569875
'511539014141',89826,85.5811475
'511539014142',89826,55.76941375
'511539014143',89826,86.3981275
'511539014151',89826,85.57183375
'511539014152',89826,62.1758675
'511539014161',89826,74.1024725
'511539014162',89826,84.94257375
'511539014171',89826,69.30164375
'511539014172',89826,60.92855
'511539015031',89826,68.1655425
'511539015032',89826,67.68451375
'511539015033',89826,87.06637125
'511539015034',89826,53.7174975
'511539015041',89826,70.28767375
'511539015042',89826,71.60840125
'511539015043',89826,86.19798
'511539015044',89826,71.0650875
'511539015051',89826,86.7223175
'511539015052',89826,84.0072475
'511539015053',89826,83.858565
'511539015054',89826,70.02762875
'511539015061',89826,64.50387
'511539015062',89826,84.50569
'511539015063',89826,72.09803125
'511539015071',89826,55.9810125
'511539015072',89826,62.84939125
'511539015081',89826,56.18524
'511539015082',89826,76.53004125
'511539015091',89826,64.40428
'511539015092',89826,86.90190875
'511539015093',89826,63.18448125
'511539015101',89826,86.82349125
'511539015102',89826,73.3773875
'511539015103',89826,86.41216125
'511539015111',89826,68.68323875
'511539015112',89826,73.19311875
'511539016011',89826,64.14932375
'511539016012',89826,61.6498225
'511539016013',89826,59.69282625
'511539016021',89826,65.6601625
'511539016022',89826,47.839255
'511539016023',89826,58.94899125
'511539016024',89826,50.88430125
'511539016025',89826,53.0046375
'511539017011',89826,46.4969025
'511539017012',89826,54.75644875
'511539017013',89826,69.49660625
'511539017014',89826,58.705215
'511539017015',89826,47.16402375
'511539017016',89826,54.01657375
'511539017021',89826,56.8173625
'511539017022',89826,61.34208
'511539017023',89826,62.73241125
'511539019001',89826,57.044215
'511539019002',89826,56.48981
'511539019003',89826,54.5470575
'511539019004',89826,62.1139975
'511770201041',89826,67.5809
'511770201042',89826,43.74474375
'511770201043',89826,53.4325975
'511770201051',89826,72.80061875
'511770201052',89826,57.21766875
'511770201061',89826,69.8346125
'511770201062',89826,60.95843125
'511770201063',89826,61.72652375
'511770201064',89826,60.96759875
'511770201071',89826,51.77685875
'511770201081',89826,59.30139375
'511770201082',89826,76.11521875
'511770201083',89826,48.7820575
'511770201091',89826,55.111755
'511770201092',89826,54.32923875
'511770201101',89826,62.95256875
'511770201102',89826,45.85499375
'511770201111',89826,86.70799125
'511770201121',89826,59.87923
'511770201131',89826,65.1664825
'511770201132',89826,50.31822625
'511770201133',89826,57.0122975
'511770201141',89826,62.14211375
'511770202011',89826,55.3654675
'511770202012',89826,56.40762375
'511770202021',89826,46.578925
'511770202022',89826,64.0582175
'511770202023',89826,63.60561125
'511770202031',89826,72.12973375
'511770202032',89826,49.2241
'511770202041',89826,75.36081
'511770202042',89826,53.876475
'511770202051',89826,54.003195
'511770202052',89826,70.39949375
'511770203041',89826,53.2675925
'511770203042',89826,60.62878625
'511770203043',89826,51.72405125
'511770203051',89826,54.417925
'511770203052',89826,44.964125
'511770203061',89826,57.74897625
'511770203062',89826,58.050275
'511770203063',89826,65.7212575
'511770203071',89826,58.809855
'511770203072',89826,58.12972625
'511770203081',89826,76.34652125
'511770203082',89826,59.0901975
'511770203091',89826,53.08392625
'511770203092',89826,66.65521125
'511770203101',89826,66.2654325
'511770203102',89826,58.31072625
'511770203111',89826,53.942835
'511770203112',89826,54.82020875
'511770203114',89826,44.5251375
'511770203115',89826,48.5045875
'511770204031',89826,42.91180375
'511770204032',89826,50.3320975
'511770204033',89826,42.02870875
'511770204034',89826,49.98759
'511770204041',89826,52.81463375
'511770204042',89826,55.11126375
'511770204043',89826,55.7214975
'511770204051',89826,57.74393875
'511770204052',89826,60.80755875
'511770204061',89826,49.63528875
'511770204062',89826,49.46776875
'511770204063',89826,64.037395
'511770204071',89826,53.41112125
'511770204072',89826,48.00177625
'511770204073',89826,87.332495
'511770204081',89826,53.66628625
'511790101031',89826,86.821205
'511790101032',89826,65.6594575
'511790101033',89826,57.0105625
'511790101051',89826,60.80935625
'511790101052',89826,68.41181125
'511790101053',89826,64.4337225
'511790101061',89826,56.69344625
'511790101062',89826,65.11593375
'511790101071',89826,66.1455425
'511790101072',89826,77.32334
'511790101081',89826,61.8874625
'511790101082',89826,58.20031875
'511790101083',89826,61.97028
'511790102011',89826,66.6912925
'511790102021',89826,63.870865
'511790102022',89826,65.2741125
'511790102023',89826,46.33513125
'511790102041',89826,58.43142875
'511790102042',89826,59.2440025
'511790102051',89826,76.82892125
'511790102052',89826,86.1083925
'511790102053',89826,68.09635125
'511790102061',89826,61.3252225
'511790102062',89826,64.28265125
'511790102063',89826,75.51619875
'511790102071',89826,56.6379525
'511790102072',89826,56.64657875
'511790102073',89826,62.070065
'511790102101',89826,61.97663375
'511790102111',89826,49.93908875
'511790102112',89826,86.68365
'511790102113',89826,67.47559125
'511790102121',89826,62.56309125
'511790102122',89826,85.89362625
'511790102131',89826,86.2214425
'511790102132',89826,86.84458875
'511790102141',89826,72.46664625
'511790102142',89826,61.8388275
'511790103011',89826,57.44328625
'511790103012',89826,73.75971625
'511790103031',89826,74.92696375
'511790103032',89826,57.6456225
'511790103033',89826,54.32224625
'511790103041',89826,56.9715475
'511790103042',89826,55.10406125
'511790103051',89826,61.32434875
'511790103052',89826,56.6084225
'511790104031',89826,66.30795875
'511790104032',89826,69.871055
'511790104041',89826,60.0890475
'511790104042',89826,54.1099875
'511790104043',89826,62.50724375
'511790104051',89826,73.3088825
'511790104052',89826,56.7945375
'511790104053',89826,71.79523625
'511790104061',89826,52.08397875
'511790104062',89826,55.95832
'511790105021',89826,60.09408125
'511790105022',89826,63.0335
'511790105023',89826,63.20110625
'511790105031',89826,54.90567375
'511790105041',89826,58.0234025
'511870201001',89826,52.2027875
'511870201002',89826,55.31602375
'511870201003',89826,56.639445
'511870202001',89826,48.52243875
'511870202002',89826,68.57669625
'511870202003',89826,58.55611
'511870203001',89826,56.88539125
'511870203002',89826,51.39611
'511870203003',89826,45.805215
'511870203004',89826,52.46647625
'511870203005',89826,48.34402375
'511870204001',89826,45.55428125
'511870204002',89826,38.571825
'511870204003',89826,50.15368375
'511870204004',89826,42.38649875
'511870204005',89826,50.31679375
'511870205001',89826,48.1260975
'511870205002',89826,51.04492875
'511870205003',89826,42.1265675
'511870205004',89826,44.2650275
'511870206011',89826,52.97156875
'511870206012',89826,51.8282225
'511870206013',89826,52.58658125
'511870206021',89826,43.4599
'511870206022',89826,50.8216825
'511870207001',89826,53.9772825
'511870207002',89826,45.91772
'515102001021',89826,49.689195
'515102001022',89826,53.22421375
'515102001023',89826,62.68898375
'515102001031',89826,68.57356875
'515102001032',89826,49.6634475
'515102001033',89826,50.56591375
'515102001034',89826,48.377935
'515102001041',89826,55.49673
'515102001042',89826,52.841
'515102001051',89826,48.8339425
'515102001052',89826,43.0599575
'515102001061',89826,58.321085
'515102001062',89826,44.35719125
'515102001063',89826,55.81724875
'515102001071',89826,56.5715875
'515102001072',89826,52.01166625
'515102001073',89826,56.76168625
'515102002011',89826,47.358495
'515102002012',89826,54.17839875
'515102002013',89826,55.13700625
'515102002021',89826,83.80150625
'515102002022',89826,67.32605
'515102003011',89826,53.92348125
'515102003012',89826,50.81371625
'515102003021',89826,82.48795
'515102003022',89826,53.521845
'515102003023',89826,52.02909
'515102003031',89826,55.41415125
'515102003032',89826,37.6589525
'515102003033',89826,48.46261
'515102003034',89826,51.114775
'515102004031',89826,67.06664
'515102004041',89826,66.1221475
'515102004051',89826,52.74987875
'515102004052',89826,51.23723
'515102004053',89826,50.4001925
'515102004054',89826,59.29699
'515102004055',89826,52.1001325
'515102004061',89826,49.958225
'515102004062',89826,51.45784875
'515102004063',89826,58.0171325
'515102004071',89826,52.88889875
'515102004072',89826,55.3793075
'515102005001',89826,50.59327
'515102005002',89826,46.21364625
'515102005003',89826,46.96494875
'515102006001',89826,59.57534875
'515102006002',89826,58.15808625
'515102006003',89826,79.4250975
'515102006004',89826,68.643875
'515102006005',89826,44.31833125
'515102007011',89826,65.3286525
'515102007021',89826,64.9986175
'515102007031',89826,66.99773
'515102007032',89826,54.43855875
'515102007033',89826,50.92642625
'515102008011',89826,61.0547575
'515102008012',89826,65.8614025
'515102008021',89826,58.66563375
'515102008022',89826,49.37649
'515102008023',89826,57.53652625
'515102009001',89826,61.77548875
'515102009002',89826,81.03342375
'515102009003',89826,82.9403725
'515102009004',89826,65.5746525
'515102010001',89826,50.5161425
'515102010002',89826,55.3649425
'515102011001',89826,49.26389125
'515102011002',89826,80.46663875
'515102011003',89826,82.27640875
'515102012021',89826,71.163555
'515102012022',89826,54.7584025
'515102012023',89826,67.415885
'515102012031',89826,47.7100425
'515102012032',89826,42.44329125
'515102012033',89826,45.36749125
'515102012034',89826,52.29851125
'515102012041',89826,50.18951125
'515102012042',89826,51.8925825
'515102013001',89826,60.5511175
'515102013002',89826,49.20591875
'515102013003',89826,55.94161375
'515102014001',89826,56.0712075
'515102014002',89826,53.10251875
'515102014003',89826,52.8357775
'515102014004',89826,55.59202375
'515102015001',89826,82.8768425
'515102015002',89826,58.47818625
'515102015003',89826,57.89125375
'515102016001',89826,52.408975
'515102016002',89826,50.1482925
'515102016003',89826,51.0731325
'515102016004',89826,57.4119825
'515102018011',89826,76.2505925
'515102018012',89826,55.96006125
'515102018013',89826,55.49277
'515102018014',89826,42.767135
'515102018021',89826,53.48020875
'515102018022',89826,58.185915
'515102019001',89826,51.43186125
'515102019002',89826,55.540555
'515102020011',89826,56.92027875
'515102020012',89826,67.07928375
'515102020013',89826,76.89903375
'515102020021',89826,55.41888375
'515102020022',89826,44.40845
'516003001001',89826,83.51424
'516003001002',89826,58.71814625
'516003001003',89826,49.911095
'516003001004',89826,60.237745
'516003002001',89826,59.642905
'516003002002',89826,82.4826175
'516003002003',89826,49.75698625
'516003002004',89826,50.31662125
'516003003001',89826,60.46925
'516003003002',89826,59.00294875
'516003003003',89826,69.38890375
'516003004001',89826,70.5089475
'516003004002',89826,63.3337825
'516003004003',89826,49.979075
'516003005001',89826,83.641545
'516003005002',89826,82.64575625
'516003005003',89826,62.67325
'516105001001',89826,58.59506875
'516105001002',89826,61.75293375
'516105002001',89826,81.34524
'516105002002',89826,53.1670425
'516105002003',89826,51.99686125
'516105002004',89826,66.22565375
'516105003001',89826,57.3815975
'516105003002',89826,52.7978025
'516300001001',89826,47.5265575
'516300001002',89826,50.90211125
'516300001003',89826,45.31654875
'516300002001',89826,44.509665
'516300002002',89826,49.98332
'516300002003',89826,53.2268825
'516300002004',89826,46.064345
'516300003011',89826,53.99147625
'516300003021',89826,46.07971375
'516300003022',89826,49.042725
'516300003023',89826,56.9864275
'516300004001',89826,49.7706025
'516300004002',89826,49.750895
'516300005001',89826,53.90450125
'516300005002',89826,58.041005
'516300005003',89826,48.29763625
'516839101001',89826,60.3353375
'516839101002',89826,71.00915375
'516839101003',89826,84.48429375
'516839102011',89826,81.49726625
'516839102012',89826,47.7381975
'516839102013',89826,61.8390425
'516839102014',89826,57.2525225
'516839102021',89826,52.599365
'516839102022',89826,83.58107375
'516839102023',89826,62.9943325
'516839102024',89826,53.63318375
'516839103011',89826,41.94123125
'516839103012',89826,55.5885275
'516839103013',89826,59.644085
'516839103021',89826,54.272165
'516839103022',89826,81.846435
'516839103023',89826,52.9213875
'516839104011',89826,56.3348475
'516839104012',89826,52.86644375
'516839104013',89826,54.36893375
'516839104014',89826,70.17373375
'516839104021',89826,68.59237625
'516839104022',89826,67.37102375
'516839104023',89826,52.82485125
'516839104024',89826,54.36749
'516859201001',89826,57.591225
'516859201002',89826,67.84911125
'516859201003',89826,57.89892875
'516859201004',89826,62.94476875
'516859201005',89826,71.46754625
'516859202001',89826,50.887155
'516859202002',89826,58.92166125
'516859202003',89826,51.61975875
'540379722011',89826,51.73340875
'540379722012',89826,55.48868375
'540379722031',89826,49.706815
'540379722041',89826,45.25849
'540379722042',89826,44.179395
'540379723001',89826,86.88198375
'540379723002',89826,52.8755675
'540379723003',89826,49.29163875
'540379724011',89826,39.55502875
'540379724012',89826,42.4712775
'540379724013',89826,44.67974875
'540379724021',89826,50.21763
'540379724022',89826,42.12137375
'540379725011',89826,55.584585
'540379725031',89826,45.446845
'540379725051',89826,44.45935375
'540379725052',89826,34.12719
'540379725053',89826,36.9394675
'540379725061',89826,46.9152625
'540379726011',89826,45.91816375
'540379726021',89826,49.37731875
'540379726022',89826,59.54744375
'540379727011',89826,44.21871625
'540379727012',89826,43.64810875
'540379727013',89826,47.1660375
'540379727021',89826,51.34689625
'540379727022',89826,44.33383625
'540379727023',89826,52.6619525
'540379728001',89826,53.40183625
'540379728002',89826,47.44717125
'540379728003',89826,52.96128875
'540379728004',89826,56.62750875
